# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "--countReadPairs" "-t" "exon" "-O" "-g" "Parent" "-a" "/scratch/ys33815/endo6_38/b73bam/Zm-B73-REFERENCE-NAM-5.0_Zm00001eb.1.gff3" "-o" "../endo6_38_counts_dec.txt" "SRR1169626Aligned.sortedByCoord.out.bam" "SRR1169633Aligned.sortedByCoord.out.bam" "SRR1169641Aligned.sortedByCoord.out.bam" "SRR1169627Aligned.sortedByCoord.out.bam" "SRR1169634Aligned.sortedByCoord.out.bam" "SRR1169642Aligned.sortedByCoord.out.bam" "SRR1169628Aligned.sortedByCoord.out.bam" "SRR1169635Aligned.sortedByCoord.out.bam" "SRR1169643Aligned.sortedByCoord.out.bam" "SRR1169629Aligned.sortedByCoord.out.bam" "SRR1169636Aligned.sortedByCoord.out.bam" "SRR1169644Aligned.sortedByCoord.out.bam" "SRR1169630Aligned.sortedByCoord.out.bam" "SRR1169637Aligned.sortedByCoord.out.bam" "SRR1169645Aligned.sortedByCoord.out.bam" "SRR1169631Aligned.sortedByCoord.out.bam" "SRR1169639Aligned.sortedByCoord.out.bam" "SRR1169646Aligned.sortedByCoord.out.bam" "SRR1169632Aligned.sortedByCoord.out.bam" "SRR1169640Aligned.sortedByCoord.out.bam" "SRR1169647Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR1169626Aligned.sortedByCoord.out.bam	SRR1169633Aligned.sortedByCoord.out.bam	SRR1169641Aligned.sortedByCoord.out.bam	SRR1169627Aligned.sortedByCoord.out.bam	SRR1169634Aligned.sortedByCoord.out.bam	SRR1169642Aligned.sortedByCoord.out.bam	SRR1169628Aligned.sortedByCoord.out.bam	SRR1169635Aligned.sortedByCoord.out.bam	SRR1169643Aligned.sortedByCoord.out.bam	SRR1169629Aligned.sortedByCoord.out.bam	SRR1169636Aligned.sortedByCoord.out.bam	SRR1169644Aligned.sortedByCoord.out.bam	SRR1169630Aligned.sortedByCoord.out.bam	SRR1169637Aligned.sortedByCoord.out.bam	SRR1169645Aligned.sortedByCoord.out.bam	SRR1169631Aligned.sortedByCoord.out.bam	SRR1169639Aligned.sortedByCoord.out.bam	SRR1169646Aligned.sortedByCoord.out.bam	SRR1169632Aligned.sortedByCoord.out.bam	SRR1169640Aligned.sortedByCoord.out.bam	SRR1169647Aligned.sortedByCoord.out.bam
Zm00001eb353530_T001	chr8;chr8;chr8	127667399;127669112;127669410	127667446;127669300;127669547	-;-;-	375	5	0	1	3	9	2	6	0	0	1	6	0	0	1	5	10	2	1	1	3	6
Zm00001eb353530_T002	chr8;chr8;chr8	127667447;127669112;127669431	127667449;127669300;127669547	-;-;-	309	4	0	1	2	7	2	2	0	0	1	6	0	0	1	5	9	0	1	1	3	6
Zm00001eb353540_T001	chr8;chr8;chr8;chr8	127773148;127774151;127774707;127775043	127774060;127774357;127774942;127775559	+;+;+;+	1873	3	11	0	3	0	5	7	2	6	5	0	34	4	3	6	10	5	3	0	0	0
Zm00001eb353540_T003	chr8;chr8;chr8;chr8;chr8	127773305;127773871;127774151;127774707;127775043	127773796;127774060;127774357;127774942;127775302	+;+;+;+;+	1385	3	11	0	3	0	5	7	2	6	5	0	34	4	3	6	10	5	3	0	0	0
Zm00001eb353540_T005	chr8;chr8;chr8;chr8;chr8;chr8	127773534;127773651;127773871;127774151;127774707;127775043	127773581;127773792;127774060;127774357;127774942;127775069	+;+;+;+;+;+	850	3	5	0	3	0	2	6	2	1	4	0	34	3	3	6	9	5	3	0	0	0
Zm00001eb353540_T004	chr8;chr8;chr8;chr8	127773305;127773871;127774151;127774707	127773796;127774060;127774357;127775302	+;+;+;+	1485	3	11	0	3	0	5	7	2	6	5	0	34	4	3	6	10	5	3	0	0	0
Zm00001eb353540_T002	chr8;chr8;chr8;chr8;chr8	127773216;127773871;127774151;127774707;127775043	127773792;127774060;127774357;127774942;127775309	+;+;+;+;+	1477	3	11	0	3	0	5	7	2	6	5	0	34	4	3	6	10	5	3	0	0	0
Zm00001eb353550_T001	chr8;chr8;chr8	127815100;127816037;127816686	127815926;127816186;127817723	-;-;-	2015	35	3	4	16	15	2	18	6	10	5	7	6	1	5	9	18	8	10	5	1	47
Zm00001eb353560_T003	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	127822021;127823541;127823779;127825253;127825505;127825771;127825953;127826621;127826801	127822493;127823691;127823961;127825327;127825660;127825869;127826083;127826702;127827508	+;+;+;+;+;+;+;+;+	2058	447	51	41	189	135	119	183	27	220	35	69	612	28	101	535	54	112	299	18	42	417
Zm00001eb353560_T002	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	127821637;127822336;127823541;127823779;127825253;127825505;127825771;127825953;127826621;127826801	127822203;127822737;127823691;127823961;127825327;127825660;127825869;127826083;127826702;127827658	+;+;+;+;+;+;+;+;+;+	2704	448	51	41	189	137	119	183	27	220	35	69	619	28	102	538	55	112	299	18	43	418
Zm00001eb353560_T004	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	127822084;127822351;127823541;127823779;127825253;127825505;127825771;127825953;127826621;127826801	127822224;127822493;127823691;127823961;127825327;127825660;127825869;127826083;127826702;127827508	+;+;+;+;+;+;+;+;+;+	1869	447	51	41	189	135	119	183	27	220	35	68	611	28	101	535	54	112	299	18	42	417
Zm00001eb353560_T001	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	127821637;127822338;127823541;127823779;127825253;127825505;127825771;127825953;127826621;127826801	127822231;127822493;127823691;127823961;127825327;127825660;127825869;127826083;127826702;127827658	+;+;+;+;+;+;+;+;+;+	2486	448	51	41	189	136	119	183	27	220	35	69	612	28	101	535	55	112	299	18	42	417
Zm00001eb353560_T005	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	127822084;127822336;127823541;127823779;127825253;127825505;127825771;127825953;127826621;127826801	127822203;127822493;127823691;127823961;127825327;127825660;127825869;127826083;127826702;127827346	+;+;+;+;+;+;+;+;+;+	1701	446	51	38	189	130	114	178	27	216	35	67	605	28	97	534	54	110	293	18	42	382
Zm00001eb353570_T001	chr8;chr8;chr8	127898290;127898900;127899164	127898815;127899037;127899431	-;-;-	932	7	0	0	18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Zm00001eb353580_T001	chr8;chr8	127976544;127977249	127977155;127977754	+;+	1118	39	0	2	10	3	25	5	0	30	3	0	31	0	4	42	6	5	107	0	0	107
Zm00001eb353590_T002	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	127979235;127979679;127980226;127987077;127987281;127987420;127990467;127990646;127990850;127991029;127991253;127991538	127979589;127979758;127980331;127987175;127987346;127987533;127990541;127990748;127990897;127991150;127991460;127991898	+;+;+;+;+;+;+;+;+;+;+;+	1737	114	229	57	81	247	104	323	105	149	167	106	159	98	163	124	321	165	176	66	98	212
Zm00001eb353590_T004	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	127979235;127979679;127980226;127987077;127987281;127987420;127990467;127990626;127990850;127991029;127991253;127991538	127979589;127979758;127980343;127987175;127987346;127987533;127990541;127990748;127990897;127991150;127991460;127991822	+;+;+;+;+;+;+;+;+;+;+;+	1693	113	230	57	81	247	104	323	105	149	167	106	159	98	163	124	321	165	176	66	98	212
Zm00001eb353590_T006	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	127979264;127979679;127980226;127987077;127987281;127987420;127990467;127990646;127990850;127991029;127991253;127991576	127979589;127979758;127980331;127987175;127987346;127987533;127990541;127990748;127990897;127991150;127991460;127991763	+;+;+;+;+;+;+;+;+;+;+;+	1535	113	229	55	81	247	103	323	105	149	167	106	159	98	163	124	321	165	176	66	97	209
Zm00001eb353590_T003	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	127979235;127979679;127980226;127987120;127987281;127987420;127990467;127990646;127990850;127991029;127991253;127991538	127979589;127979758;127980331;127987191;127987346;127987533;127990537;127990748;127990897;127991150;127991460;127991822	+;+;+;+;+;+;+;+;+;+;+;+	1630	113	229	57	80	247	104	323	105	149	167	106	157	98	163	124	321	165	175	66	98	212
Zm00001eb353590_T001	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	127979235;127979679;127980226;127987077;127987281;127987420;127990467;127990646;127990850;127991029;127991253;127991544	127979589;127979758;127980331;127987175;127987346;127987533;127990541;127990748;127990897;127991150;127991460;127991898	+;+;+;+;+;+;+;+;+;+;+;+	1731	114	229	57	81	247	104	323	105	149	167	106	159	98	163	124	321	165	176	66	98	212
Zm00001eb353590_T005	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	127979235;127979679;127980226;127987077;127987281;127987420;127990467;127990646;127990850;127991029;127991253;127991538	127979589;127979758;127980331;127987175;127987346;127987533;127990537;127990748;127990897;127991150;127991460;127991822	+;+;+;+;+;+;+;+;+;+;+;+	1657	113	229	57	81	247	104	323	105	149	167	106	159	98	163	124	321	165	176	66	98	212
Zm00001eb353600_T001	chr8	127994256	127995986	-	1731	4	143	49	0	70	212	39	54	186	68	121	205	24	91	157	88	157	302	33	71	494
Zm00001eb353610_T001	chr8	127997008	127998081	-	1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	5
Zm00001eb353620_T001	chr8;chr8;chr8	128003807;128004055;128004557	128003917;128004280;128004674	-;-;-	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001eb353630_T001	chr8	128038248	128040022	+	1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Zm00001eb353640_T001	chr8	128038314	128040087	-	1774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Zm00001eb353650_T001	chr8;chr8;chr8	128112462;128113050;128114227	128112845;128113266;128114432	-;-;-	807	499	158	27	397	163	50	541	34	115	165	108	83	118	101	84	153	102	80	52	66	171
Zm00001eb353650_T002	chr8;chr8;chr8	128112462;128113050;128114217	128112845;128113266;128114432	-;-;-	817	499	158	27	397	163	50	541	34	115	165	108	83	118	101	84	154	102	80	52	66	171
Zm00001eb353660_T001	chr8;chr8	128124010;128124499	128124399;128124838	-;-	730	1754	1184	245	1513	1308	447	3274	265	841	1407	924	985	649	805	792	1435	927	833	403	419	1463
Zm00001eb353670_T001	chr8;chr8	128132417;128133815	128133727;128134338	-;-	1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001eb353680_T001	chr8;chr8;chr8;chr8;chr8;chr8;chr8	128193029;128193634;128194045;128194214;128194895;128195854;128196741	128193516;128193760;128194128;128194381;128195004;128195906;128197100	-;-;-;-;-;-;-	1390	135	210	120	113	267	164	192	66	166	129	200	226	52	159	193	212	207	147	96	187	177
Zm00001eb353680_T002	chr8;chr8;chr8;chr8;chr8;chr8;chr8	128193278;128193634;128194045;128194214;128194895;128195854;128196741	128193516;128193760;128194142;128194381;128195004;128195906;128197026	-;-;-;-;-;-;-	1081	135	210	120	113	267	164	192	66	166	129	200	226	52	159	192	212	207	147	96	187	177
Zm00001eb353690_T003	chr8;chr8;chr8;chr8;chr8	128298385;128298902;128299051;128300103;128301129	128298805;128298965;128299124;128300218;128301761	-;-;-;-;-	1308	128	57	18	81	90	33	66	10	58	39	70	77	17	35	75	39	37	78	12	37	164
Zm00001eb353690_T001	chr8;chr8;chr8;chr8;chr8;chr8	128298385;128298902;128299051;128300103;128301129;128301473	128298805;128298965;128299124;128300218;128301394;128301761	-;-;-;-;-;-	1230	128	57	18	81	90	33	66	10	58	39	70	77	17	35	75	39	37	78	12	37	164
Zm00001eb353690_T002	chr8;chr8;chr8;chr8;chr8;chr8;chr8	128298385;128298902;128299051;128300103;128301129;128301346;128301473	128298805;128298965;128299124;128300218;128301276;128301394;128301761	-;-;-;-;-;-;-	1161	128	57	18	81	90	33	66	10	58	39	70	77	17	35	75	39	37	78	12	37	164
Zm00001eb353700_T002	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128377453;128387034;128387336;128387583;128387731;128387921;128389410;128389642;128390065;128390417;128391378;128391612	128377653;128387258;128387473;128387666;128387820;128388106;128389541;128389824;128390249;128390599;128391544;128391664	-;-;-;-;-;-;-;-;-;-;-;-	1827	195	445	80	167	551	137	676	156	265	426	299	216	177	311	209	634	363	289	207	204	457
Zm00001eb353700_T001	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128372001;128377609;128387034;128387336;128387583;128387731;128387921;128389410;128389642;128390065;128390417;128391378	128372679;128377653;128387258;128387473;128387666;128387820;128388106;128389541;128389824;128390249;128390599;128391664	-;-;-;-;-;-;-;-;-;-;-;-	2417	193	430	83	164	534	126	650	157	252	406	302	205	174	304	203	617	354	287	205	200	453
Zm00001eb353710_T001	chr8;chr8	128374370;128375353	128374929;128376696	+;+	1904	43	13	9	12	26	2	17	8	0	11	14	8	3	8	6	15	10	39	2	9	47
Zm00001eb353720_T001	chr8	128393907	128394620	-	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001eb353730_T001	chr8	128394727	128395161	-	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001eb353740_T001	chr8	128396256	128397971	-	1716	5	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0
Zm00001eb353760_T001	chr8	128449999	128450732	+	734	130	431	203	88	855	566	358	334	353	151	461	304	59	403	200	307	343	303	88	245	404
Zm00001eb353770_T001	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128457072;128457316;128457464;128458474;128458597;128461305;128461659;128461961	128457182;128457364;128457537;128458514;128458845;128461475;128461726;128462316	-;-;-;-;-;-;-;-	1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Zm00001eb353770_T002	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128457072;128457316;128457464;128458474;128458597;128459815;128460190;128461024;128461305;128461659;128461961	128457182;128457364;128457537;128458514;128458845;128460046;128460319;128461174;128461475;128461726;128462316	-;-;-;-;-;-;-;-;-;-;-	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Zm00001eb353780_T002	chr8;chr8;chr8;chr8;chr8	128492305;128493837;128494180;128494495;128494716	128493082;128494076;128494393;128494604;128495017	+;+;+;+;+	1644	45	9	2	30	12	9	12	5	15	4	8	15	1	16	9	22	17	16	2	11	21
Zm00001eb353780_T001	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128492247;128493837;128494180;128494495;128494794;128495649;128496078;128496338;128496726	128493082;128494076;128494393;128494604;128494915;128495752;128496265;128496537;128497156	+;+;+;+;+;+;+;+;+	2445	97	26	3	62	30	17	30	9	29	13	24	23	4	26	25	31	34	29	4	18	34
Zm00001eb353780_T003	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128492425;128493837;128494180;128494495;128494716;128495649;128496078;128496338;128496726	128493082;128494076;128494393;128494604;128494915;128495752;128496265;128496537;128497119	+;+;+;+;+;+;+;+;+	2308	97	26	3	62	30	17	30	9	29	13	24	23	4	26	25	31	34	29	4	18	34
Zm00001eb353790_T002	chr8;chr8;chr8	128497681;128499534;128500279	128499432;128499644;128500525	-;-;-	2110	116	6	1	75	6	1	21	1	6	7	3	0	7	2	0	2	1	0	2	0	13
Zm00001eb353790_T001	chr8;chr8;chr8	128497681;128499534;128500216	128499432;128499644;128500525	-;-;-	2173	116	6	1	75	6	1	21	1	6	7	3	0	7	2	0	2	1	0	2	0	13
Zm00001eb353800_T001	chr8	128503286	128503949	-	664	33	127	13	7	98	16	126	41	13	49	87	15	56	61	3	166	79	18	41	58	26
Zm00001eb353810_T001	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128506394;128507311;128507660;128507822;128508865;128511155;128511357;128511506;128511796;128512079;128513172;128513470;128513802;128514268;128514422;128514597	128506814;128507419;128507735;128508749;128508916;128511277;128511432;128511690;128511987;128512147;128513381;128513595;128513951;128514329;128514497;128515439	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3698	369	1150	126	413	1035	127	1202	377	332	738	537	315	261	439	201	1056	555	201	291	315	264
Zm00001eb353820_T004	chr8;chr8	128590925;128592039	128591569;128592817	+;+	1424	29	9	3	16	17	10	9	7	6	3	23	11	5	13	13	14	12	29	7	6	64
Zm00001eb353820_T002	chr8;chr8;chr8	128590908;128591200;128592039	128591151;128591569;128593066	+;+;+	1642	29	9	3	16	17	11	9	7	6	4	23	11	5	13	13	14	12	29	7	6	64
Zm00001eb353820_T001	chr8;chr8	128590759;128592544	128591569;128592912	+;+	1180	24	9	3	14	14	9	7	7	6	4	18	11	4	13	13	11	12	27	6	6	64
Zm00001eb353820_T003	chr8;chr8;chr8	128590911;128591200;128592544	128591151;128591569;128592966	+;+;+	1034	24	9	3	14	14	9	7	7	6	4	18	11	4	13	13	11	12	27	6	6	64
Zm00001eb353830_T001	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128616698;128617170;128617748;128618013;128618200;128618414;128618843;128619234;128620259;128621118;128622524	128617078;128617250;128617915;128618058;128618249;128618536;128618957;128620027;128620665;128621220;128623118	-;-;-;-;-;-;-;-;-;-;-	2863	120	122	28	89	142	74	133	61	136	84	131	108	33	64	103	131	105	103	79	62	87
Zm00001eb353830_T002	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128616698;128617170;128617748;128618013;128618200;128618414;128618843;128619333;128620259;128621118;128622524	128617078;128617250;128617915;128618058;128618249;128618536;128618957;128620027;128620665;128621220;128623118	-;-;-;-;-;-;-;-;-;-;-	2764	120	122	27	88	142	74	133	61	134	84	131	108	33	63	100	131	105	103	79	62	87
Zm00001eb353840_T001	chr8;chr8;chr8;chr8;chr8;chr8	128665123;128665768;128665971;128666211;128667396;128668258	128665346;128665824;128666129;128666270;128667522;128669020	+;+;+;+;+;+	1390	545	283	45	432	264	84	615	62	101	373	235	216	177	165	182	241	175	135	152	126	186
Zm00001eb353840_T002	chr8;chr8;chr8;chr8;chr8;chr8	128665128;128665768;128665926;128666211;128667396;128668258	128665346;128665824;128666129;128666270;128667522;128668609	+;+;+;+;+;+	1019	539	282	45	429	256	80	600	59	84	371	230	204	177	163	177	233	169	112	152	125	175
Zm00001eb353850_T002	chr8;chr8;chr8;chr8;chr8	128668854;128669537;128669901;128670128;128672264	128669426;128669801;128670055;128670313;128672823	-;-;-;-;-	1739	39	33	5	26	49	21	90	9	30	20	13	69	11	32	54	22	21	98	8	8	119
Zm00001eb353850_T001	chr8;chr8;chr8;chr8;chr8	128668854;128669569;128669901;128670128;128672264	128669426;128669801;128670055;128670313;128672823	-;-;-;-;-	1707	39	33	5	26	49	21	90	9	30	20	13	69	11	32	54	22	21	98	8	8	119
Zm00001eb353860_T002	chr8;chr8;chr8;chr8;chr8;chr8;chr8	128871065;128872362;128872587;128873764;128874373;128874553;128875465	128871924;128872493;128873096;128874279;128874449;128874683;128875568	-;-;-;-;-;-;-	2330	3	5	1	1	6	0	10	0	3	2	5	1	2	8	2	0	1	0	0	2	1
Zm00001eb353860_T003	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	128871065;128872281;128872587;128873728;128874373;128874553;128874772;128875465	128871924;128872493;128873096;128874279;128874449;128874683;128874873;128875568	-;-;-;-;-;-;-;-	2549	3	5	1	1	6	0	10	0	3	2	5	1	2	8	2	0	1	0	0	2	1
Zm00001eb353860_T001	chr8;chr8;chr8;chr8;chr8;chr8;chr8	128871065;128872281;128872587;128873728;128874373;128874553;128875465	128871924;128872493;128873096;128874279;128874449;128874683;128875568	-;-;-;-;-;-;-	2447	3	5	1	1	6	0	10	0	3	2	5	1	2	8	2	0	1	0	0	2	1
Zm00001eb353870_T001	chr8;chr8;chr8;chr8;chr8	128947746;128948991;128949702;128949894;128951138	128948553;128949407;128949761;128950433;128951914	-;-;-;-;-	2602	31	11	20	11	31	44	5	9	54	9	16	111	3	24	80	10	52	65	7	16	81
Zm00001eb353880_T001	chr8	129008701	129009073	-	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001eb353890_T001	chr8	129050794	129051219	-	426	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Zm00001eb353900_T001	chr8;chr8	129051288;129052170	129051802;129052332	+;+	678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001eb353910_T001	chr8	129052369	129053574	+	1206	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001eb353930_T001	chr8;chr8;chr8;chr8	129103144;129103531;129103662;129105362	129103440;129103563;129103884;129106184	+;+;+;+	1376	175	216	41	127	215	98	431	46	155	211	198	180	105	127	151	303	113	149	113	103	193
Zm00001eb353930_T002	chr8;chr8;chr8;chr8;chr8	129103144;129103531;129103662;129105362;129105569	129103440;129103563;129103884;129105491;129106184	+;+;+;+;+	1299	175	216	41	127	215	98	431	46	155	211	198	180	105	127	151	303	113	149	113	103	193
Zm00001eb353940_T002	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	129123330;129123879;129124270;129124451;129124632;129124902;129125040;129125315;129126011;129126540;129126725;129127445;129128141;129128451;129128708;129128972;129129142;129130081	129123682;129123977;129124338;129124540;129124701;129124971;129125241;129125399;129126189;129126644;129126808;129127525;129128356;129128552;129128783;129129046;129129258;129130299	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2292	1348	1226	186	996	1283	231	2387	267	560	967	761	425	542	602	384	1393	691	294	409	414	363
Zm00001eb353940_T004	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	129123430;129123879;129124270;129124451;129124632;129124902;129125040;129125315;129126011;129126540;129126725;129127445;129128141;129128451;129128708;129128925;129129142;129130081	129123682;129123977;129124338;129124540;129124701;129124971;129125241;129125399;129126189;129126644;129126808;129127525;129128356;129128552;129128783;129129046;129129258;129130199	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2139	1348	1226	186	996	1283	231	2387	267	560	967	761	425	542	602	384	1393	691	294	409	414	363
Zm00001eb353940_T003	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	129123330;129123879;129124270;129124451;129124632;129124902;129125040;129125315;129126011;129126540;129126725;129127445;129128141;129128451;129128708;129128925;129129142;129130081	129123682;129123977;129124338;129124540;129124701;129124971;129125241;129125399;129126189;129126644;129126808;129127525;129128356;129128552;129128783;129129046;129129254;129130299	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2335	1348	1226	186	996	1283	231	2387	267	560	967	761	425	542	602	384	1393	691	294	409	414	363
Zm00001eb353940_T001	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	129123330;129123879;129124270;129124451;129124632;129124902;129125040;129125315;129126011;129126540;129126725;129127445;129128141;129128451;129128708;129128972;129129142;129130081	129123682;129123977;129124338;129124540;129124701;129124971;129125241;129125399;129126189;129126644;129126808;129127525;129128356;129128552;129128783;129129046;129129226;129130299	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2260	1348	1226	186	996	1283	231	2387	267	560	967	761	425	542	602	384	1393	691	294	409	414	363
Zm00001eb353950_T001	chr8;chr8;chr8	129186746;129187225;129187575	129186911;129187376;129187969	+;+;+	713	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zm00001eb353960_T001	chr8;chr8	129310125;129311821	129310556;129312895	-;-	1507	20	3	1	13	11	7	10	3	16	10	12	25	3	6	15	8	13	34	1	2	71
Zm00001eb353960_T002	chr8;chr8	129310974;129311821	129311349;129312895	-;-	1451	12	5	1	6	4	3	4	1	3	1	8	10	0	2	8	6	0	15	0	0	24
Zm00001eb353970_T002	chr8;chr8;chr8;chr8	129511420;129512608;129513755;129515285	129512493;129512641;129514098;129515733	-;-;-;-	1901	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001eb353970_T001	chr8;chr8;chr8;chr8	129511420;129512608;129513830;129515285	129512493;129512641;129514098;129515733	-;-;-;-	1826	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001eb353980_T004	chr8;chr8;chr8;chr8;chr8;chr8	129577663;129578159;129578475;129578848;129579463;129579768	129578069;129578380;129578762;129578937;129579632;129581658	-;-;-;-;-;-	3068	2	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	2	0	0	0
Zm00001eb353980_T003	chr8;chr8;chr8;chr8;chr8;chr8;chr8	129577663;129578159;129578475;129578848;129579463;129579768;129581415	129578069;129578380;129578762;129578937;129579632;129580634;129581658	-;-;-;-;-;-;-	2288	2	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	2	0	0	0
Zm00001eb353980_T001	chr8;chr8;chr8;chr8;chr8;chr8;chr8	129577663;129578159;129578475;129578848;129579463;129579768;129581640	129578069;129578380;129578762;129578937;129579632;129580634;129581745	-;-;-;-;-;-;-	2150	2	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	2	0	0	0
Zm00001eb353980_T002	chr8;chr8;chr8;chr8;chr8;chr8;chr8	129577663;129578159;129578475;129578848;129579463;129579768;129581556	129578069;129578380;129578762;129578937;129579632;129580634;129581681	-;-;-;-;-;-;-	2170	2	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	2	0	0	0
Zm00001eb353990_T001	chr8;chr8;chr8;chr8;chr8;chr8;chr8	129691783;129692486;129692718;129693094;129694798;129695114;129697917	129692314;129692629;129692953;129693361;129694938;129695257;129698292	-;-;-;-;-;-;-	1841	650	355	34	439	333	64	749	91	137	279	185	138	188	167	183	375	185	121	120	128	170
Zm00001eb353990_T005	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	129691996;129692486;129692718;129693094;129694459;129694798;129695114;129697917	129692314;129692629;129692953;129693361;129694612;129694938;129695257;129698152	-;-;-;-;-;-;-;-	1642	673	356	36	455	338	63	777	92	140	283	184	141	192	171	185	381	187	121	123	134	173
Zm00001eb353990_T004	chr8;chr8;chr8;chr8;chr8;chr8;chr8	129691783;129692486;129692718;129693094;129694798;129695114;129697917	129692314;129692629;129692953;129693359;129694938;129695257;129698292	-;-;-;-;-;-;-	1839	650	355	34	439	333	64	749	91	137	279	185	138	188	166	183	374	185	121	120	128	170
Zm00001eb353990_T003	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	129691783;129692486;129692718;129693094;129694463;129694798;129695114;129697917	129692314;129692629;129692953;129693361;129694612;129694938;129695257;129698292	-;-;-;-;-;-;-;-	1991	676	356	36	455	341	64	778	92	140	286	185	140	193	171	185	383	187	121	123	134	173
